	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expression_lfc	logBaseMean
YCL054W	505.337006122	1.62115029671	0.24925226099	6.504054528	7.81835356257e-11	1.4860339149e-09	1.62115029671	2.70358110304
YCL059C	559.736783884	1.2340986399	0.229539057607	5.37642113183	7.59809584031e-08	8.34409070464e-07	1.2340986399	2.74798384811
YCL063W	251.201072824	0.671706819253	0.234512658178	2.86426679255	0.00417975804189	0.0134923780972	0.671706819253	2.40002148984
YCL064C	1769.4405588	-4.1493958415	0.192214971538	-21.5872666333	2.36598578858e-103	1.28614987467e-99	-4.1493958415	3.24783597787
YCL069W	32.2990517382	2.33213014718	0.491557185826	4.74437199664	2.09154184338e-06	1.68189666577e-05	2.33213014718	1.50918977215
YCR004C	526.904176012	-0.871705193425	0.203941827122	-4.27428353332	1.91752896352e-05	0.000123503405755	-0.871705193425	2.72173164061
YCR005C	7048.21271724	-0.938454236613	0.181725592109	-5.16412809953	2.41562232182e-07	2.37027489918e-06	-0.938454236613	3.84807900274
YCR009C	427.852138035	-0.728620401793	0.217821476211	-3.34503472508	0.000822722690857	0.00335005284457	-0.728620401793	2.63129370656
YCR010C	10.7464623544	-1.72590114262	0.628759480677	-2.74493060647	0.00605236941805	0.0183818016722	-1.72590114262	1.03126552166
YCR014C	59.0129753957	-1.04652491645	0.376685015689	-2.77824939369	0.0054652653143	0.0168994210742	-1.04652491645	1.77094751204
YCR016W	272.896425276	0.863347979029	0.285102521537	3.02820183552	0.0024601371496	0.00855617757211	0.863347979029	2.4359978468
YCR017C	773.096366098	0.652766566726	0.199370442731	3.27413912405	0.00105984416709	0.00411816504096	0.652766566726	2.8882336319
YCR018C	44.8891994526	-3.01994407197	0.484667083018	-6.23096590998	4.6356798497e-10	7.8017200195e-09	-3.01994407197	1.65214186033
YCR019W	124.713449149	-0.782429450571	0.295277021067	-2.64981490176	0.00805358803789	0.0236644889589	-0.782429450571	2.0959132905
YCR021C	62.5681535581	-1.61569717402	0.39343724817	-4.10661975077	4.01491356543e-05	0.000240377566131	-1.61569717402	1.79635333875
YCR023C	317.849279886	-1.49181866218	0.245812186796	-6.06893694583	1.28759682663e-09	1.98282616134e-08	-1.49181866218	2.50222123184
YCR024C-B	101.251681972	-4.43384228777	0.572844744817	-7.74004183137	9.93841102115e-15	3.33488903154e-13	-4.43384228777	2.00540224636
YCR036W	332.550914504	-0.915659376906	0.238705614987	-3.83593564381	0.000125087162741	0.000646362943593	-0.915659376906	2.52185814647
YCR047C	205.968625447	0.892448767982	0.266943306965	3.34321462534	0.000828138226072	0.00336706013233	0.892448767982	2.31380107069
YCR053W	2253.28929619	0.474243724937	0.182794937925	2.59440294311	0.00947553627137	0.0272246380397	0.474243724937	3.35281695367
YCR057C	976.286632492	1.32880851231	0.216407218025	6.1403151172	8.23579393513e-10	1.328479995e-08	1.32880851231	2.98957734291
YCR059C	267.005411828	0.588749720591	0.251059118003	2.34506408401	0.0190238095146	0.0488259813604	0.588749720591	2.426520064
YCR072C	766.598792684	1.26242250076	0.196622125967	6.42055157602	1.35781456134e-10	2.46858861386e-09	1.26242250076	2.88456813095
YCR073C	201.730553891	-1.13445005024	0.25583428118	-4.43431601508	9.23650594888e-06	6.37178253022e-05	-1.13445005024	2.30477168097
YCR075C	127.006135948	-0.963729504157	0.309332855986	-3.11550967027	0.001836273277	0.00666353907463	-0.963729504157	2.10382470319
YCR077C	660.747037624	0.780268604569	0.200892247397	3.88401550921	0.000102745349398	0.000543840038294	0.780268604569	2.8200352247
YCR083W	44.457455208	-0.960088373316	0.423284411617	-2.26818741009	0.0233177864811	0.0577736952192	-0.960088373316	1.6479445996
YCR084C	755.074457012	0.45508590058	0.217936551566	2.08815775651	0.0367836065006	0.0845836230699	0.45508590058	2.87798977901
YCR087C-A	180.529167991	1.18820219003	0.280144787713	4.24138603372	2.22143680358e-05	0.000141071617573	1.18820219003	2.25654738061
YCR088W	809.0588269	-0.806852152454	0.190699810838	-4.23100656947	2.32647876326e-05	0.000147226292865	-0.806852152454	2.90798010044
YCR092C	440.10788473	0.851882455646	0.20728638167	4.10968848403	3.96193220972e-05	0.000237715932583	0.851882455646	2.64355914921
YCR093W	454.834666911	1.0558293778	0.208865640331	5.05506495048	4.30244321086e-07	4.01167775202e-06	1.0558293778	2.65785355864
YCR094W	337.6702251	0.481663062204	0.221866163353	2.17096223653	0.0299340270905	0.0712440329527	0.481663062204	2.52849276734
YCR097W	38.2485833807	-1.03218436774	0.45313363936	-2.27788069145	0.0227336869822	0.0565843967194	-1.03218436774	1.58261535475
YDL003W	391.863990238	0.913021919765	0.238111516699	3.83442990251	0.000125855856286	0.000649100981758	0.913021919765	2.59313535646
YDL004W	303.98355205	0.517352065576	0.229386454044	2.25537322041	0.0241099121979	0.0594383141533	0.517352065576	2.48285008543
YDL007C-A	3.33089912959	1.47722615251	0.624886830374	2.36398989499	0.0180793057089	0.0467995742064	1.47722615251	0.522561481047
YDL008W	79.3414268416	-1.65780257579	0.350434634937	-4.73070413285	2.23742412792e-06	1.79389934504e-05	-1.65780257579	1.89950000637
YDL010W	110.859960312	-0.777569751996	0.305220538924	-2.54756693221	0.0108477041506	0.0304757797236	-0.777569751996	2.04477471878
YDL014W	2383.87442083	0.972305742994	0.173757999447	5.59574664816	2.19674297243e-08	2.74517121796e-07	0.972305742994	3.37728337364
YDL015C	926.744712081	-0.958778390755	0.204726215004	-4.68322237451	2.82399855714e-06	2.21199656435e-05	-0.958778390755	2.96696011666
YDL021W	71.3042493451	-0.935650811467	0.352402534771	-2.65506266031	0.00792936779399	0.0233890812522	-0.935650811467	1.85311541221
YDL022W	783.614019251	-2.08611028478	0.197962409819	-10.5379111453	5.77677278122e-26	6.68139081674e-24	-2.08611028478	2.89410219714
YDL024C	15.4675302918	-2.07715995292	0.595017244374	-3.4909239565	0.000481353237003	0.00210171582036	-2.07715995292	1.18942097522
YDL025C	176.596834422	-0.66220897792	0.262129929871	-2.52626237014	0.0115283349288	0.0320224980445	-0.66220897792	2.24698291439
YDL027C	150.804224357	-1.28965620765	0.287367501892	-4.48782899651	7.19526455103e-06	5.11191855025e-05	-1.28965620765	2.17841350724
YDL028C	231.462351037	-0.686217942686	0.264315349193	-2.59620920533	0.00942586545633	0.0271249362735	-0.686217942686	2.36448036008
YDL029W	893.126905248	-0.385255816947	0.185923545811	-2.07211956541	0.0382542921219	0.086899428322	-0.385255816947	2.95091317259
YDL031W	597.168567004	1.50690378207	0.208884675062	7.21404661027	5.43131512518e-13	1.39927151756e-11	1.50690378207	2.77609693982
YDL033C	134.146952277	1.32878849081	0.303534660893	4.37771583284	1.19929574651e-05	8.04860700988e-05	1.32878849081	2.12758081026
YDL039C	578.085279341	3.09561505791	0.506359434938	6.11347364011	9.74854799574e-10	1.5449885395e-08	3.09561505791	2.76199191042
YDL044C	178.926590447	-0.664704882287	0.259573205283	-2.56076077483	0.0104443246741	0.0295591890305	-0.664704882287	2.25267488627
YDL045C	189.464728476	-0.549301397778	0.255680335157	-2.14839126146	0.0316826864015	0.0746217865158	-0.549301397778	2.2775283718
YDL046W	373.342265551	-1.23511280776	0.243072163177	-5.08125978563	3.74939934099e-07	3.53849562806e-06	-1.23511280776	2.57210715857
YDL048C	90.2151235547	-1.53414306884	0.341832627509	-4.48799484126	7.18966694277e-06	5.11191855025e-05	-1.53414306884	1.95527934825
YDL051W	895.901975121	1.01468410557	0.193745035815	5.23721344036	1.63019129479e-07	1.64410387356e-06	1.01468410557	2.95226049405
YDL052C	467.228102984	0.551674474021	0.213472607981	2.58428694547	0.00975805722662	0.0279294153917	0.551674474021	2.66952895697
YDL054C	154.433917887	-0.610027269095	0.270524522304	-2.25497956304	0.0241346116069	0.0594722342226	-0.610027269095	2.18874268935
YDL055C	4758.72766371	0.780832400026	0.181813324412	4.29469293602	1.74935291684e-05	0.00011347831093	0.780832400026	3.67749085136
YDL059C	38.3858458171	-1.28346656728	0.443778083303	-2.89213599222	0.0038263228521	0.0125451694958	-1.28346656728	1.58417111456
YDL060W	809.755122459	0.802208112163	0.193036256958	4.15573801941	3.24239191311e-05	0.000198486964411	0.802208112163	2.90835370401
YDL063C	1040.8633158	1.46459576396	0.199176774984	7.35324569888	1.93450866857e-13	5.28441664439e-12	1.46459576396	3.01739370253
YDL066W	683.959066889	0.568697367281	0.197721699123	2.87625166992	0.00402428709847	0.0130994159684	0.568697367281	2.83503011114
YDL072C	586.817010068	-0.504266422215	0.197618771264	-2.55171317476	0.010719472528	0.0301610003428	-0.504266422215	2.76850269425
YDL075W	2391.0787115	0.600814239962	0.239836865816	2.50509544443	0.0122418353817	0.0336253567466	0.600814239962	3.37859387281
YDL076C	286.086153694	-0.836256362939	0.236584639375	-3.5347026973	0.00040823419405	0.00183401742054	-0.836256362939	2.45649683886
YDL078C	358.469182078	-2.10352911018	0.228525855621	-9.20477512036	3.42387394353e-20	2.13933089161e-18	-2.10352911018	2.55445182492
YDL080C	361.087159941	-0.573576319661	0.22703302857	-2.526400336	0.0115238080176	0.0320224980445	-0.573576319661	2.55761204543
YDL081C	6164.41299417	0.998772038313	0.224094180922	4.4569298239	8.31418051243e-06	5.79434426482e-05	0.998772038313	3.78989172724
YDL082W	4499.07786671	0.512616944917	0.169201840159	3.02961802564	0.00244863208682	0.00852707496731	0.512616944917	3.65312350968
YDL086W	685.280864004	1.18653748319	0.220523049374	5.38055993038	7.42545132252e-08	8.17100271037e-07	1.18653748319	2.83586860461
YDL089W	167.275215547	-1.04989875118	0.296972088878	-3.53534487079	0.000407243281735	0.00183107897395	-1.04989875118	2.22343159817
YDL091C	160.357724465	-1.30789231056	0.28023345775	-4.66715259864	3.05402512869e-06	2.38187670008e-05	-1.30789231056	2.20508988483
YDL102W	284.211750495	0.644770664124	0.232170287418	2.77714547927	0.00548386277725	0.016937657987	0.644770664124	2.4536420295
YDL103C	561.45600092	0.699862980073	0.200289354038	3.49425950986	0.000475378684491	0.00207896904979	0.699862980073	2.74931572799
YDL109C	102.348242413	-1.05403335872	0.327456876535	-3.21884630999	0.00128707449172	0.00489953567017	-1.05403335872	2.01008038909
YDL112W	526.724159435	1.68400845166	0.203202474025	8.28734226655	1.15807027014e-16	4.69796267795e-15	1.68400845166	2.72158323875
YDL113C	163.552708151	-1.0911019061	0.27227368995	-4.00737179676	6.13981700051e-05	0.000349710868725	-1.0911019061	2.21365773969
YDL115C	135.367822848	-0.631888875346	0.289642169268	-2.1816190541	0.0291376594383	0.06968425724	-0.631888875346	2.13151544411
YDL116W	817.178534314	0.929711942097	0.187205782087	4.96625655326	6.82576437952e-07	6.18414252784e-06	0.929711942097	2.91231695004
YDL119C	115.785234893	-0.61836183055	0.297604052355	-2.07780043873	0.0377277434145	0.0862265008687	-0.61836183055	2.06365318104
YDL120W	156.74102214	-0.592749806192	0.279881788401	-2.11785771979	0.0341871192649	0.0795715501881	-0.592749806192	2.19518267456
YDL121C	173.032406886	0.579892923219	0.285819978678	2.02887469904	0.0424710543791	0.0945424453746	0.579892923219	2.23812744887
YDL122W	798.045864598	0.882380297818	0.193144529816	4.56849748041	4.91232973652e-06	3.63806872584e-05	0.882380297818	2.90202785146
YDL124W	672.349670624	-2.11311757218	0.202537706196	-10.4332058058	1.74886306619e-25	1.90136392557e-23	-2.11311757218	2.82759519646
YDL125C	426.447227065	-0.604993747187	0.213688594795	-2.83119343719	0.00463746653304	0.0147595246333	-0.604993747187	2.62986529479
YDL126C	2392.71017187	0.922870614098	0.170802314178	5.40315052838	6.5480463787e-08	7.33921239477e-07	0.922870614098	3.37889009586
YDL130W	3247.24462264	0.510934463995	0.207638609322	2.46069103267	0.0138669726653	0.0374098577711	0.510934463995	3.51151500629
YDL130W-A	41.8634136615	-0.989309360407	0.417767181264	-2.36808778855	0.0178802926751	0.046350629939	-0.989309360407	1.62183463905
YDL131W	693.731576174	-1.68166263143	0.198012468102	-8.49271082545	2.01872151279e-17	9.29980520638e-16	-1.68166263143	2.84119146248
YDL133W	349.940450764	-0.590438205454	0.223342970091	-2.64363908662	0.00820200601443	0.0240356359539	-0.590438205454	2.54399414691
YDL141W	321.856534899	-0.570192249083	0.23707929055	-2.40506983027	0.0161693757573	0.042525112345	-0.570192249083	2.50766233137
YDL148C	482.026097162	1.4653154909	0.234690106055	6.24361851263	4.27562072002e-10	7.24058387353e-09	1.4653154909	2.68307055182
YDL149W	142.53577231	0.770039961905	0.274788105173	2.80230456635	0.00507389478311	0.0158789246062	0.770039961905	2.15392387324
YDL150W	386.457680407	0.759108171195	0.218020049216	3.48182735452	0.000498004660627	0.00216226304726	0.759108171195	2.58710194283
YDL153C	526.969676972	1.29434279009	0.239726337269	5.39925151667	6.69195004732e-08	7.45661847601e-07	1.29434279009	2.72178562564
YDL160C	180.693051088	0.865563196342	0.259798112293	3.33167623392	0.000863246226206	0.00348633468474	0.865563196342	2.25694145122
YDL166C	214.268904998	0.869622584879	0.266966772185	3.2574188082	0.00112430416738	0.00434070841895	0.869622584879	2.33095915019
YDL167C	364.610976601	0.688719804567	0.244750088786	2.81397162299	0.00489335477633	0.0154025921043	0.688719804567	2.56182973894
YDL170W	189.305840081	-0.614049306834	0.255826174529	-2.40025989508	0.0163834350226	0.0430243250159	-0.614049306834	2.27716401215
YDL171C	585.938476224	0.999042083818	0.277841493646	3.59572672428	0.000323487248544	0.00150040672618	0.999042083818	2.76785201732
YDL176W	261.688027721	-0.817118458224	0.235105654521	-3.47553724256	0.000509831196738	0.00220832062587	-0.817118458224	2.41778385404
YDL179W	409.498396517	-0.856829267534	0.226718835449	-3.77925930079	0.000157295559362	0.00079025754223	-0.856829267534	2.61225220552
YDL182W	514.040230319	-1.84369882127	0.248233707679	-7.42727020642	1.10861746505e-13	3.09048437948e-12	-1.84369882127	2.7109971095
YDL185W	3168.44488152	1.58652847048	0.187499824185	8.46149311005	2.63975666117e-17	1.18592704216e-15	1.58652847048	3.50084615651
YDL191W	3331.49555217	0.777405987407	0.196529744426	3.95566579338	7.6321796081e-05	0.000419924376008	0.777405987407	3.52263923778
YDL192W	1398.79591105	-0.938788831911	0.189423621717	-4.95602831053	7.19487371427e-07	6.46468322493e-06	-0.938788831911	3.14575435411
YDL193W	297.235474617	-0.535293097913	0.226560715697	-2.36269159137	0.0181427608371	0.0469414792529	-0.535293097913	2.47310064059
YDL197C	229.071720676	-1.07948140109	0.284960130038	-3.78818398541	0.000151752456791	0.000765948333439	-1.07948140109	2.35997147805
YDL199C	73.9129990901	-1.67041849654	0.382564336867	-4.36637275242	1.26326825777e-05	8.43627303347e-05	-1.67041849654	1.86872082455
YDL201W	353.116005265	0.629625815584	0.21722836307	2.89845122748	0.00375010629984	0.0123399381634	0.629625815584	2.54791740275
YDL202W	204.930785167	0.699787564464	0.258619342633	2.70585934269	0.00681278954656	0.0205062701966	0.699787564464	2.311607204
YDL205C	289.472053624	0.739151252925	0.232753119988	3.17568784024	0.00149481709476	0.0055732686743	0.739151252925	2.46160664218
YDL208W	541.253731387	0.671842156556	0.248949036058	2.69871362908	0.00696080458647	0.0209054882497	0.671842156556	2.73340090338
YDL210W	26.9151721967	-2.39736709227	0.534221473187	-4.48759028342	7.20332893578e-06	5.11191855025e-05	-2.39736709227	1.42999716267
YDL213C	264.458057481	0.954027552252	0.267034388009	3.57267676034	0.000353350817198	0.00161820980816	0.954027552252	2.4223568036
YDL214C	23.8345399617	-1.93645019068	0.528144360873	-3.66651683543	0.00024587673856	0.00117968751175	-1.93645019068	1.37720677388
YDL216C	97.395784906	-1.54750436538	0.330229061964	-4.68615438077	2.78386306515e-06	2.18370557318e-05	-1.54750436538	1.98854016189
YDL218W	38.858769967	1.10781850894	0.428697471681	2.58414985421	0.00976193694706	0.0279294153917	1.10781850894	1.58948904935
YDL219W	109.797189039	-0.729022057958	0.350976133324	-2.07712715692	0.0377898247113	0.0863132298869	-0.729022057958	2.04059122171
YDL222C	36.4518506995	-2.10367900326	0.483646319772	-4.34962268348	1.36371973037e-05	9.01846770596e-05	-2.10367900326	1.56171958281
YDL223C	65.0300326525	-1.21043985745	0.36827746421	-3.28676059516	0.00101346953926	0.00397490650462	-1.21043985745	1.81311397207
YDL229W	17514.9463182	0.887527968012	0.163154166274	5.43981185575	5.33368681465e-08	6.16891947329e-07	0.887527968012	4.24340881058
YDL231C	523.912119959	1.10075224159	0.215817605847	5.10038204378	3.38968576299e-07	3.22138667965e-06	1.10075224159	2.71925844535
YDL233W	159.300016438	-0.605487743793	0.2723706524	-2.22302857689	0.0262138730761	0.0638694130221	-0.605487743793	2.20221582062
YDL234C	251.342019551	-0.969936370274	0.250052291654	-3.87893413757	0.000104915153502	0.000553707547995	-0.969936370274	2.40026510035
YDL235C	275.032438074	0.787140965704	0.232109792652	3.39124410353	0.000695761022036	0.00289598538728	0.787140965704	2.43938391872
YDL237W	446.630310377	-1.08639367978	0.220397469341	-4.9292475228	8.25469365816e-07	7.27492573808e-06	-1.08639367978	2.64994819295
YDL238C	45.209485497	-1.12676831547	0.429672315929	-2.62238983919	0.00873154905001	0.0254093686487	-1.12676831547	1.65522956461
YDL239C	133.664804083	1.19217420456	0.29074870177	4.10035951081	4.12508800435e-05	0.000245607649416	1.19217420456	2.12601706616
YDL240W	60.0744214723	-1.10919043318	0.378101279066	-2.93358021936	0.00335077052983	0.0112298326758	-1.10919043318	1.77868959716
YDL241W	99.4719404141	1.69688513525	0.316370366298	5.36360328278	8.15779702906e-08	8.88693079158e-07	1.69688513525	1.99770058987
YDL245C	41.7422047292	-0.953632151452	0.437969938453	-2.1773917973	0.0294513471808	0.0703107260758	-0.953632151452	1.62057538379
YDL246C	12.8788217513	-1.54809460197	0.600908604757	-2.57625633867	0.00998765715373	0.0284404946504	-1.54809460197	1.10987613241
YDL247W	63.2391662625	-2.39134576372	0.401193562376	-5.9605786034	2.51346364394e-09	3.74333927903e-08	-2.39134576372	1.80098613561
YDR001C	505.159871236	-4.14525077019	0.251993565062	-16.4498278723	8.41069234279e-61	9.14410471509e-58	-4.14525077019	2.70342884388
YDR004W	242.390140075	-0.839225567643	0.239816928142	-3.49944257124	0.000466232024584	0.00204671280842	-0.839225567643	2.38451494966
YDR005C	195.540727423	-0.848188171361	0.299496893683	-2.83204330079	0.00462515848421	0.0147289757002	-0.848188171361	2.29123722645
YDR006C	427.778688835	0.823858783995	0.211617551822	3.89314958472	9.89510951441e-05	0.000525804646338	0.823858783995	2.631219145
