	expression_lfc	efficiency_lfc	d_expression	d_efficiency
YNL278W	-0.612451564111	0.516451030453	Decrease	Increase
YNL279W	-0.196285319668	1.63200827389	Decrease	Increase
YNL280C	-0.327312804047	-0.36399743337	Decrease	Decrease
YNL281W	0.819878391919	0.0764151311585	Increase	Increase
YNL282W	-0.0952356756652	0.873194694566	Decrease	Increase
YNL283C	0.239744612957	-0.411440984624	Increase	Decrease
YNL284C	-0.277265583255	0.483557651323	Decrease	Increase
YNL285W	0.0243993707047	3.70309905166	Increase	Increase
YNL286W	0.169032235503	-0.72429955993	Increase	Decrease
YNL287W	0.529639575307	-0.640178588415	Increase	Decrease
YNL288W	-0.328100942823	0.813524520491	Decrease	Increase
YNL289W	-0.130576166564	-0.439782908589	Decrease	Decrease
YNL290W	-0.131968756305	0.110418580837	Decrease	Increase
YNL291C	-0.179587506954	-0.371323825608	Decrease	Decrease
YNL292W	1.03790007092	-0.524412260014	Increase	Decrease
YNL293W	-0.564864268475	1.17648830836	Decrease	Increase
YNL294C	-0.166186242958	1.64559954164	Decrease	Increase
YNL295W	-0.544751747314	0.934495128437	Decrease	Increase
YNL297C	-0.440205765748	0.464321206074	Decrease	Increase
YNL298W	0.898629014412	-0.413762296977	Increase	Decrease
YNL299W	0.741523101183	-0.00373686360707	Increase	Decrease
YNL300W	-0.342730486184	-0.748499611485	Decrease	Decrease
YNL301C	0.73410265542	-0.567014098902	Increase	Decrease
YNL302C	0.726049296744	-0.588332020555	Increase	Decrease
YNL303W	-3.07477112765	9.65193670577	Decrease	Increase
YNL304W	-1.05920327722	1.28356747723	Decrease	Increase
YNL305C	-0.291561707139	-0.0189268116365	Decrease	Decrease
YNL306W	-0.0585686722528	0.181243019123	Decrease	Increase
YNL307C	0.671854675159	-0.430045676035	Increase	Decrease
YNL308C	1.34650683302	-0.772083142967	Increase	Decrease
YNL309W	-0.478363034616	0.634829926542	Decrease	Increase
YNL310C	-0.170528290953	-0.237738723677	Decrease	Decrease
YNL311C	-0.994253978213	0.894270108578	Decrease	Increase
YNL312W	0.530938208964	-0.444320458496	Increase	Decrease
YNL313C	1.21664882148	-0.527473828162	Increase	Decrease
YNL314W	-0.39066482318	0.132248384207	Decrease	Increase
YNL315C	0.384045339552	-0.109781166033	Increase	Decrease
YNL316C	0.272040652986	0.811556340683	Increase	Increase
YNL317W	-0.200947115021	0.424905228187	Decrease	Increase
YNL318C	0.435374772438	-0.355580319806	Increase	Decrease
YNL320W	-0.193156784714	-0.320616914039	Decrease	Decrease
YNL321W	0.53615293461	0.088621050769	Increase	Increase
YNL322C	-0.244120499184	-0.554838111282	Decrease	Decrease
YNL323W	0.0919875971844	-0.337778920565	Increase	Decrease
YNL325C	-0.28615651763	-0.200841438415	Decrease	Decrease
YNL326C	0.01704875558	-0.505882899477	Increase	Decrease
YNL327W	-0.535536331204	-0.444386408843	Decrease	Decrease
YNL328C	0.243089878357	-1.00032111355	Increase	Decrease
YNL329C	0.457616670739	-0.275831160516	Increase	Decrease
YNL330C	-0.0301935909495	0.544200172556	Decrease	Increase
YNL331C	-0.919470738727	0.597861846217	Decrease	Increase
YNL332W	-0.414456869962	2.65917208276	Decrease	Increase
YNL333W	-2.02930429495	1.57582749088	Decrease	Increase
YNL335W	-2.31918621711	0.460362311264	Decrease	Increase
YNL336W	-2.45645133901	2.54045785569	Decrease	Increase
YNR002C	-1.14095173761	0.272048173489	Decrease	Increase
YNR003C	0.470674979935	0.487121498288	Increase	Increase
YNR004W	0.103737365099	3.15854001675	Increase	Increase
YNR006W	-0.637753447543	0.232766712582	Decrease	Increase
YNR007C	-0.891020229655	0.43895325335	Decrease	Increase
YNR008W	-0.0378623137517	-0.219611506348	Decrease	Decrease
YNR009W	-0.54778172606	0.346320941853	Decrease	Increase
YNR010W	0.117106820213	0.102792495811	Increase	Increase
YNR011C	0.00680154029163	-0.0303628483395	Increase	Decrease
YNR012W	0.726388816947	-0.139697248592	Increase	Decrease
YNR013C	0.142040807764	-0.387440860674	Increase	Decrease
YNR014W	-1.49049684426	-1.04609723557	Decrease	Decrease
YNR015W	1.24133856705	-0.0254665687223	Increase	Decrease
YNR016C	1.14567756456	-1.4480884558	Increase	Decrease
YNR017W	0.396807782383	0.133871632443	Increase	Increase
YNR018W	0.598943415766	-0.613442866266	Increase	Decrease
YNR019W	1.68067595656	-0.231933365484	Increase	Decrease
YNR020C	0.682616776591	0.348692078367	Increase	Increase
YNR021W	0.0859930179282	-0.199099691362	Increase	Decrease
YNR022C	0.251835338928	-0.330212594651	Increase	Decrease
YNR023W	-0.241900967018	0.298979678696	Decrease	Increase
YNR024W	1.08641848216	-0.0243994136712	Increase	Decrease
YNR026C	0.427060948476	-0.0262249004155	Increase	Decrease
YNR027W	0.112533581627	0.13697291171	Increase	Increase
YNR028W	0.157182823692	0.258191081012	Increase	Increase
YNR029C	0.435816357521	0.611316300307	Increase	Increase
YNR030W	-0.512945579426	-0.20907760646	Decrease	Decrease
YNR031C	-0.165764066231	-0.587803060184	Decrease	Decrease
YNR032C-A	-0.233257149929	2.98906545211	Decrease	Increase
YNR032W	-0.626388409219	-0.00889533430091	Decrease	Decrease
YNR033W	-0.165353315666	0.313205632842	Decrease	Increase
YNR034W	0.233562925286	0.0984190441283	Increase	Increase
YNR034W-A	-1.23761150801	1.2897811995	Decrease	Increase
YNR035C	-0.623315974812	0.751691938395	Decrease	Increase
YNR036C	-0.175371474986	-0.597590636565	Decrease	Decrease
YNR037C	0.416960719164	-0.362117329065	Increase	Decrease
YNR038W	0.731939944612	-0.484396189898	Increase	Decrease
YNR039C	-0.142358572658	0.716997540469	Decrease	Increase
YNR040W	-0.49169484563	-0.115256561754	Decrease	Decrease
YNR041C	-0.0221003313132	0.359623469926	Decrease	Increase
YNR043W	1.48712525299	-0.741205284779	Increase	Decrease
YNR044W	0.0259393338616	0.372624968093	Increase	Increase
YNR045W	-0.803783749909	0.870393142187	Decrease	Increase
YNR046W	0.574184745112	-0.126545978827	Increase	Decrease
YNR047W	1.48262209264	-1.26013197701	Increase	Decrease
YNR048W	-0.0657763655676	0.542579080498	Decrease	Increase
YNR049C	-0.515377611144	-0.204198942681	Decrease	Decrease
YNR050C	-1.43541914889	-0.310786130221	Decrease	Decrease
YNR051C	0.725464312955	-0.459307520237	Increase	Decrease
YNR052C	-0.0729471711821	0.390981472379	Decrease	Increase
YNR053C	1.06642823422	0.136124263759	Increase	Increase
YNR054C	0.614431356618	0.517605139217	Increase	Increase
YNR055C	-0.0930994291765	0.515771203795	Decrease	Increase
YNR056C	-2.24307270603	1.53448108438	Decrease	Increase
YNR057C	-0.104811920919	1.85586871514	Decrease	Increase
YNR058W	-1.24064531747	4.07592280784	Decrease	Increase
YNR059W	-0.236984832749	-0.0634389086579	Decrease	Decrease
YNR060W	2.67477619444	3.36508697331	Increase	Increase
YNR061C	-0.0559609470807	-0.274541106524	Decrease	Decrease
YNR062C	-0.247059909154	0.312435719034	Decrease	Increase
YNR063W	0.453700405221	0.193514118139	Increase	Increase
YNR064C	-0.597488726053	-0.329271628955	Decrease	Decrease
YNR066C	1.59009483669	0.527320302693	Increase	Increase
YNR067C	-0.936832094391	-0.511131018717	Decrease	Decrease
YNR069C	-0.818813391274	0.00802090312789	Decrease	Increase
YNR070W	1.32504746867	0.604256781858	Increase	Increase
YNR071C	-1.00183731136	0.217865426623	Decrease	Increase
YNR072W	1.93006974573	1.1361951594	Increase	Increase
YNR073C	0.675229616092	-2.62695427046	Increase	Decrease
YNR076W	0.0576387435881	-1.0456803237	Increase	Decrease
YOL002C	-0.0277160526359	-0.266138044923	Decrease	Decrease
YOL003C	-0.090392181035	-0.742926935172	Decrease	Decrease
YOL004W	0.440728036177	-1.35501645348	Increase	Decrease
YOL005C	0.00237519125749	-0.0099346724938	Increase	Decrease
YOL006C	0.980634926993	-0.464259156403	Increase	Decrease
YOL007C	-0.0847358245759	-0.637238556817	Decrease	Decrease
YOL009C	0.945188748329	-0.536752016684	Increase	Decrease
YOL010W	0.929907114026	0.133992933984	Increase	Increase
YOL012C	-0.712389173304	-0.187014494855	Decrease	Decrease
YOL013C	-0.925872995732	-0.0234205670929	Decrease	Decrease
YOL014W	0.194456644616	2.36171166555	Increase	Increase
YOL015W	-2.23847583403	2.52070687648	Decrease	Increase
YOL016C	-0.434289308044	0.57307539041	Decrease	Increase
YOL017W	0.293682890576	0.138215679852	Increase	Increase
YOL018C	-0.0195467783529	0.216033910905	Decrease	Increase
YOL019W	0.287040312027	-0.276944253503	Increase	Decrease
YOL019W-A			No change	No change
YOL020W	0.899375604844	-0.385769638437	Increase	Decrease
YOL021C	1.08786754057	-0.148157438504	Increase	Decrease
YOL022C	0.696697941734	-0.233077209862	Increase	Decrease
YOL023W	0.679893912312	0.347967005288	Increase	Increase
YOL024W	2.4221098275	-4.37447251382	Increase	Decrease
YOL025W	-0.545587364945	0.179014686551	Decrease	Increase
YOL026C	0.449330130604	-0.898147873782	Increase	Decrease
YOL027C	-0.191363177617	0.186252678339	Decrease	Increase
YOL029C	-0.362608014345	4.16064854331	Decrease	Increase
YOL030W	0.465402345789	-0.731193626814	Increase	Decrease
YOL031C	0.0187084913604	-0.270487459132	Increase	Decrease
YOL032W	-0.589050642436	0.625143096259	Decrease	Increase
YOL033W	-0.0650810272641	0.296821361817	Decrease	Increase
YOL034W	-0.288234765403	0.677194212022	Decrease	Increase
YOL036W	0.592902752539	-0.8005812515	Increase	Decrease
YOL038W	-0.0524371637993	0.264106036811	Decrease	Increase
YOL039W	0.329453766931	0.073943935813	Increase	Increase
YOL040C	0.757248283507	-0.517601963609	Increase	Decrease
YOL041C	0.474664164802	0.146270278671	Increase	Increase
YOL042W	-0.888140648727	0.755294878614	Decrease	Increase
YOL043C	-0.489465147014	-1.21113895731	Decrease	Decrease
YOL044W	0.0108449532822	0.0369194854052	Increase	Increase
YOL045W	0.459959026035	-0.807966895936	Increase	Decrease
YOL047C	-1.46172687767	1.80476478786	Decrease	Increase
YOL049W	-0.485083928822	0.17485831437	Decrease	Increase
YOL052C	-0.00747636593701	0.672454193248	Decrease	Increase
YOL053W	-0.839420314375	0.736547982799	Decrease	Increase
YOL054W	0.314120681939	-0.817976239405	Increase	Decrease
YOL055C	-0.802558465299	0.482476995285	Decrease	Increase
YOL056W	0.707321453368	-0.594090116816	Increase	Decrease
YOL057W	0.297422470495	-0.165485338337	Increase	Decrease
YOL058W	1.26624886535	-0.181109224026	Increase	Decrease
YOL059W	-0.120680301801	0.228905442252	Decrease	Increase
YOL060C	-0.48206341754	-0.408954545884	Decrease	Decrease
YOL061W	1.08826115654	-0.625132781471	Increase	Decrease
YOL062C	0.214018562005	0.407455395804	Increase	Increase
YOL063C	-0.254414596999	0.306573707002	Decrease	Increase
YOL064C	-0.302123777498	-0.222303543779	Decrease	Decrease
YOL065C	-1.09582594032	-0.117866261865	Decrease	Decrease
YOL066C	0.203267977993	0.642942295641	Increase	Increase
YOL067C	0.103938645161	-0.51393628633	Increase	Decrease
YOL068C	0.263183012927	0.46306969016	Increase	Increase
YOL069W	-0.26495635981	1.10888334012	Decrease	Increase
YOL070C	-0.720867225726	0.817606037552	Decrease	Increase
YOL071W	-0.690643742329	-0.496103990449	Decrease	Decrease
YOL072W	0.0536461796825	0.951322804941	Increase	Increase
YOL073C	-0.520820859265	-0.0472847940138	Decrease	Decrease
YOL075C	0.163913253944	-0.298038493251	Increase	Decrease
YOL076W	0.898112742961	-0.392607413686	Increase	Decrease
YOL077C	1.27193072965	-0.409453199929	Increase	Decrease
YOL077W-A	1.11480785294	-0.275603199886	Increase	Decrease
YOL078W	0.233190895157	-0.012729377499	Increase	Decrease
YOL080C	1.32823968642	0.0157740804233	Increase	Increase
YOL081W	0.267522446572	-0.268800200179	Increase	Decrease
YOL082W	-3.27207915639	1.42128408339	Decrease	Increase
YOL083W	-1.67199853598	0.321297197969	Decrease	Increase
YOL084W	0.965804282587	-2.07249929949	Increase	Decrease
YOL085C	-0.0655182938382	3.88046822843	Decrease	Increase
YOL085W-A	0.209983517018	-2.24268606036	Increase	Decrease
YOL086C	0.153357520602	-0.465437744411	Increase	Decrease
YOL086W-A	0.346299301175	-2.63731293988	Increase	Decrease
YOL087C	-1.11279061554	-0.0225208144157	Decrease	Decrease
YOL088C	-0.438600899511	0.460100804812	Decrease	Increase
YOL089C	0.370744683382	-0.358755954262	Increase	Decrease
YOL090W	1.19164985659	-1.19298546128	Increase	Decrease
YOL091W	-0.342755255925	1.86595234837	Decrease	Increase
YOL092W	-0.293886143351	-0.375064474121	Decrease	Decrease
YOL093W	0.529132194335	0.502735821166	Increase	Increase
YOL094C	0.401221764487	-0.238567644554	Increase	Decrease
YOL095C	-0.211959760893	0.262102867744	Decrease	Increase
YOL096C	0.0358168401539	0.303738959477	Increase	Increase
YOL097C	0.116895308123	0.0798032157467	Increase	Increase
YOL097W-A	-0.658674208137	3.0405551285	Decrease	Increase
YOL098C	0.79434782714	-0.774695619464	Increase	Decrease
YOL100W	0.481958847347	-0.669951516308	Increase	Decrease
YOL101C	-1.90021744225	-1.27240717703	Decrease	Decrease
YOL102C	0.194951756217	-0.0071715981135	Increase	Decrease
YOL103W	0.152239370268	0.0273211549028	Increase	Increase
YOL104C	-0.376385366171	-0.279604097931	Decrease	Decrease
YOL105C	0.436339220982	-0.402062663917	Increase	Decrease
YOL106W	-0.973573111552	7.04876105383	Decrease	Increase
YOL107W	-0.0416959390408	0.399253312093	Decrease	Increase
YOL108C	-0.135724185317	0.174566818091	Decrease	Increase
YOL109W	0.823110488798	-0.519046515639	Increase	Decrease
YOL110W	0.669464024887	-0.3224196321	Increase	Decrease
YOL111C	-0.454946098346	-0.136779518389	Decrease	Decrease
YOL112W	0.0932952096156	1.30584618583	Increase	Increase
YOL113W	-0.264291801392	1.84023737263	Decrease	Increase
YOL114C	-0.164537858647	0.00901676828962	Decrease	Increase
YOL115W	0.812681225097	0.320508910546	Increase	Increase
YOL116W	-0.800129821549	-0.116906670169	Decrease	Decrease
YOL117W	-0.0204560283322	0.12269208109	Decrease	Increase
YOL118C	-1.09566791962	6.25897413205	Decrease	Increase
YOL119C	-0.0542220591923	0.239897505791	Decrease	Increase
YOL120C	0.582909348472	-0.698945148634	Increase	Decrease
YOL121C	0.897272818565	-0.832930687819	Increase	Decrease
YOL122C	0.0538089608641	0.955215018113	Increase	Increase
YOL123W	0.567182580841	-0.205261785641	Increase	Decrease
YOL124C	0.916902619749	-0.50159442294	Increase	Decrease
YOL125W	1.10311297659	-1.53153158763	Increase	Decrease
YOL126C	-1.17849517624	-0.398317579363	Decrease	Decrease
YOL127W	0.738648519027	-0.486546701992	Increase	Decrease
YOL128C	0.43974881006	0.846409615516	Increase	Increase
YOL129W	-0.509875197873	-0.02994573856	Decrease	Decrease
YOL130W	0.837700077367	-2.26029382537	Increase	Decrease
YOL131W	-0.400121626674	3.05464859967	Decrease	Increase
YOL132W	-0.838610375417	-2.1081212388	Decrease	Decrease
YOL133W	0.0118203248672	0.45888403285	Increase	Increase
YOL134C	-0.489656375974	1.88702260588	Decrease	Increase
YOL135C	-0.159909170763	0.608153539725	Decrease	Increase
YOL136C	0.238458702637	-0.435882494087	Increase	Decrease
YOL137W	0.123123283907	-0.21120844222	Increase	Decrease
YOL138C	-0.000278313099413	-0.221956785162	Decrease	Decrease
YOL139C	0.915459429101	-0.590761163697	Increase	Decrease
YOL140W	1.50537109791	0.312850344226	Increase	Increase
YOL141W	2.17698321907	-0.520031253095	Increase	Decrease
YOL143C	-0.0546498255194	-0.103540391422	Decrease	Decrease
YOL144W	1.20004992564	-0.712857351421	Increase	Decrease
YOL145C	0.632578681828	-0.53130815773	Increase	Decrease
YOL146W	-0.475534040215	0.262993705358	Decrease	Increase
YOL147C	-0.7948650065	-0.236637201997	Decrease	Decrease
YOL148C	0.122994158033	0.215653020722	Increase	Increase
YOL149W	-0.019204314815	-0.477345263099	Decrease	Decrease
YOL151W	-1.70743628126	0.52349714203	Decrease	Increase
YOL152W	-1.45731266336	-0.775982241186	Decrease	Decrease
YOL154W	-0.346383951354	1.42533794783	Decrease	Increase
YOL157C	-0.0885859905029	-2.56234459789	Decrease	Decrease
YOL158C	1.41904684886	0.10835694885	Increase	Increase
YOL159C-A	0.769067186818	-4.93991351714	Increase	Decrease
YOL160W	-0.0432786794038	1.32551086198	Decrease	Increase
YOR001W	0.919480500978	-0.131110534317	Increase	Decrease
YOR002W	0.22729027731	-0.131123553347	Increase	Decrease
YOR003W	-0.332421046305	-1.85549518604	Decrease	Decrease
YOR004W	1.02225210077	0.106000138581	Increase	Increase
YOR005C	-1.24964154244	-1.47006728419	Decrease	Decrease
YOR006C	0.138142763011	-0.380829197938	Increase	Decrease
YOR007C	0.388958914309	-0.256096994975	Increase	Decrease
YOR008C	0.193019845724	-0.356553281946	Increase	Decrease
YOR008W-B	-0.0611219454044	-3.00385854956	Decrease	Decrease
YOR009W	-0.60442647501	2.87391406689	Decrease	Increase
YOR010C	-0.151690320373	-2.53689459754	Decrease	Decrease
YOR011W	-0.808696227952	0.359055678684	Decrease	Increase
YOR013W	-0.0130903393011	1.05985424808	Decrease	Increase
YOR014W	0.470670640838	-0.445966810181	Increase	Decrease
YOR015W	-1.48410755671	7.37146793917	Decrease	Increase
YOR016C	-1.03723603318	0.398295540816	Decrease	Increase
YOR017W	0.182461200129	-0.289493406557	Increase	Decrease
YOR018W	-0.723472215893	0.629866525833	Decrease	Increase
YOR019W	0.158119725703	0.749623840006	Increase	Increase
YOR020C	0.417225339523	-0.32191654999	Increase	Decrease
YOR020W-A	-1.8149285235	-0.616211673092	Decrease	Decrease
YOR021C	0.139676959738	-0.277300859081	Increase	Decrease
YOR022C	-0.548090700151	0.31631855887	Decrease	Increase
YOR023C	-0.643500878906	0.325677942734	Decrease	Increase
YOR024W	0.102839523849	-0.172187408719	Increase	Decrease
YOR025W	0.0486741969911	0.805076144563	Increase	Increase
YOR026W	-0.205471049038	1.60214027812	Decrease	Increase
YOR027W	0.806826025231	-1.00958917484	Increase	Decrease
YOR028C	-2.88282372483	0.236207962294	Decrease	Increase
YOR029W	0.133084250145	0.768572293818	Increase	Increase
YOR030W	0.310196655536	-0.391680154376	Increase	Decrease
YOR032C	0.747917177392	4.39290807218	Increase	Increase
YOR032W-A	0.0300539517561	1.3797781352	Increase	Increase
YOR033C	0.438857895241	0.565657280512	Increase	Increase
YOR034C	0.033736554919	-0.494539698043	Increase	Decrease
YOR036W	-0.272885287589	0.306828480214	Decrease	Increase
YOR037W	-0.598918898839	1.01426591572	Decrease	Increase
YOR038C	0.0110581231229	-0.260761427073	Increase	Decrease
YOR039W	-0.0969682625823	0.093643032477	Decrease	Increase
YOR040W	-1.06909631299	-0.860028478509	Decrease	Decrease
YOR042W	-0.912918273537	0.3029201568	Decrease	Increase
YOR043W	-0.251261636691	-1.48607173809	Decrease	Decrease
YOR044W	0.0885758099187	-0.459855270091	Increase	Decrease
YOR045W	0.108271704593	-2.83243780336	Increase	Decrease
YOR046C	-0.148627428708	0.371155148824	Decrease	Increase
YOR047C	0.268101238938	0.507060747946	Increase	Increase
YOR048C	0.641069439258	-0.823951496496	Increase	Decrease
YOR049C	-0.543643661491	0.958898849222	Decrease	Increase
YOR050C	-1.38383737139	2.12696775059	Decrease	Increase
YOR051C	0.621702211462	0.273374526485	Increase	Increase
YOR052C	0.495464626511	-0.709444559463	Increase	Decrease
YOR054C	-0.174059392689	-0.933437067958	Decrease	Decrease
YOR056C	1.11393580005	-0.100500935159	Increase	Decrease
YOR057W	-0.119913342065	-0.196514748065	Decrease	Decrease
YOR058C	0.409826959301	0.382613260372	Increase	Increase
YOR059C	-0.505112788359	0.696290434245	Decrease	Increase
YOR060C	-0.252541759385	0.000156238242153	Decrease	Increase
YOR061W	0.155172821062	0.29691484431	Increase	Increase
YOR062C	-0.339520450371	-1.35005812298	Decrease	Decrease
YOR063W	0.753917473971	-0.435617303083	Increase	Decrease
YOR064C	0.259739571669	0.608262852545	Increase	Increase
YOR065W	1.18220417447	0.615174789823	Increase	Increase
YOR066W	1.18163073837	-1.2283397864	Increase	Decrease
YOR067C	-0.0628310843901	-0.0187902255646	Decrease	Decrease
YOR069W	-0.743071702645	0.323902551686	Decrease	Increase
YOR070C	-0.739815421981	0.415153219564	Decrease	Increase
YOR071C	-0.491801771398	-0.619030136833	Decrease	Decrease
YOR072W	0.0815511761969	3.35366332794	Increase	Increase
YOR073W	0.122405509409	0.0945516563839	Increase	Increase
YOR074C	0.340240773859	-0.00257792022016	Increase	Decrease
YOR075W	-0.0593584550477	-0.0380543409107	Decrease	Decrease
YOR076C	-0.475927070683	0.359793289755	Decrease	Increase
YOR077W	-0.293541159942	0.958989293095	Decrease	Increase
YOR078W	1.10896201589	-0.0267763145323	Increase	Decrease
YOR079C	-0.0789968692154	-0.36128394451	Decrease	Decrease
YOR080W	-0.0991422863669	0.698753410828	Decrease	Increase
YOR081C	-0.822710882234	0.0201952132113	Decrease	Increase
YOR082C	0.16140049533	0.768593600059	Increase	Increase
YOR083W	-0.0419013467047	0.319379841162	Decrease	Increase
YOR084W	-0.295956224603	0.918092462503	Decrease	Increase
YOR085W	0.659654076831	-1.02949070347	Increase	Decrease
YOR086C	0.0414904048538	-0.940326090026	Increase	Decrease
YOR087W	-0.833088160668	-0.167131071267	Decrease	Decrease
YOR089C	-0.278630916172	0.087443083457	Decrease	Increase
YOR090C	-0.39943098729	0.628201865008	Decrease	Increase
YOR091W	0.70905211058	0.0977516271277	Increase	Increase
YOR092W	-0.839042405103	-0.675683375895	Decrease	Decrease
YOR093C	0.0131995479108	1.06730041095	Increase	Increase
YOR094W	-0.452676913631	-0.436074122236	Decrease	Decrease
YOR095C	0.881125766728	-0.125041313665	Increase	Decrease
YOR096W	0.468925462508	-0.512406875737	Increase	Decrease
YOR097C	-0.925357560106	-1.32647556979	Decrease	Decrease
YOR098C	0.907058865844	-0.864519093496	Increase	Decrease
YOR099W	-0.226542153792	-0.862228472103	Decrease	Decrease
YOR100C	-2.79592927403	1.70096223351	Decrease	Increase
YOR101W	0.712356782858	-0.585248580009	Increase	Decrease
YOR103C	-0.487108743419	-0.148016763333	Decrease	Decrease
YOR104W	0.0687224783246	0.779325932547	Increase	Increase
YOR106W	-0.482232934781	0.739160080529	Decrease	Increase
YOR107W	1.25766282245	0.0921659480668	Increase	Increase
YOR108W	0.538148119644	-0.249233946649	Increase	Decrease
YOR109W	0.355081991989	-0.823726013958	Increase	Decrease
YOR110W	-0.523691884527	1.05413348414	Decrease	Increase
YOR111W	-0.902395809503	0.512768172662	Decrease	Increase
YOR112W	0.267926301159	-0.0571806125047	Increase	Decrease
YOR113W	-0.353824796519	-1.04384168673	Decrease	Decrease
YOR114W	0.55370426877	0.104894819642	Increase	Increase
YOR115C	0.0772376649067	0.259187640428	Increase	Increase
YOR116C	-0.359929756617	0.523361099419	Decrease	Increase
YOR124C	-0.683666602114	-0.329521102099	Decrease	Decrease
YOR125C	-0.486899943106	-0.426831385998	Decrease	Decrease
YOR126C	0.124274958254	0.121349283449	Increase	Increase
YOR127W	0.627776944609	-0.396902917873	Increase	Decrease
YOR128C	1.42071443939	-0.644930229256	Increase	Decrease
YOR129C	-0.637610151229	1.20100437266	Decrease	Increase
YOR130C	-1.69774737707	-1.46236552791	Decrease	Decrease
YOR131C	-0.432822027924	-0.275058841326	Decrease	Decrease
YOR132W	-1.1609713909	0.109426801404	Decrease	Increase
YOR133W	-4.93870589158	-0.343112140714	Decrease	Decrease
YOR134W	0.145861495021	-2.00166284997	Increase	Decrease
YOR136W	-0.44089885373	-0.651340227139	Decrease	Decrease
YOR137C	-1.01688957469	-1.01566697642	Decrease	Decrease
YOR138C	-0.658159516275	0.637211240984	Decrease	Increase
YOR140W	0.296277786	0.440022370753	Increase	Increase
YOR141C	0.523827748539	0.0386764225113	Increase	Increase
YOR142W	-0.915604943461	-0.195106256941	Decrease	Decrease
YOR143C	0.0187614510661	0.151518191696	Increase	Increase
YOR144C	0.465575902593	-0.206892981667	Increase	Decrease
YOR145C	1.59080975518	-0.221806630755	Increase	Decrease
YOR147W	1.14504088263	-0.241885388359	Increase	Decrease
YOR148C	-0.29771948217	0.310383935912	Decrease	Increase
YOR149C	-0.479660889614	0.814211902035	Decrease	Increase
YOR150W	0.0336211642501	0.396823386816	Increase	Increase
YOR151C	0.809302174514	-0.915210792472	Increase	Decrease
YOR152C	-2.30970315737	0.677147874652	Decrease	Increase
YOR153W	-1.8267247442	-0.0167913464255	Decrease	Decrease
YOR154W	1.30915980141	-0.548701064311	Increase	Decrease
YOR155C	-0.189365148435	-0.311888654173	Decrease	Decrease
YOR156C	0.426431246143	-1.08381635666	Increase	Decrease
YOR157C	0.327422986912	-0.0481768203907	Increase	Decrease
YOR158W	0.872266651849	0.0644617433896	Increase	Increase
YOR159C	1.09543478183	-0.694969145073	Increase	Decrease
YOR160W	0.718519191075	-0.675474169188	Increase	Decrease
YOR161C	-2.82307505095	-0.534307039165	Decrease	Decrease
YOR162C	-0.835716453391	2.11646988851	Decrease	Increase
YOR163W	-0.430440937983	-0.235538661759	Decrease	Decrease
YOR164C	-0.358270327739	0.237038612667	Decrease	Increase
YOR165W	0.44190626477	-0.511952362056	Increase	Decrease
YOR166C	0.14462882866	1.20101612661	Increase	Increase
YOR167C	0.956445559168	0.243000829394	Increase	Increase
YOR168W	0.515112016909	-0.802518414878	Increase	Decrease
YOR170W	-1.30502586086	3.89136049216	Decrease	Increase
YOR171C	-0.675106912456	0.0124534761715	Decrease	Increase
YOR172W	1.23841093308	1.47375536613	Increase	Increase
YOR173W	-2.98490492536	-0.922571981575	Decrease	Decrease
YOR174W	-0.400045105238	0.485248870742	Decrease	Increase
YOR175C	-1.68984657922	1.02830148932	Decrease	Increase
YOR176W	-0.783411056179	-0.289057597144	Decrease	Decrease
YOR177C	-0.412564677301	-3.82632346733	Decrease	Decrease
YOR178C	-2.81166544917	7.61573799678	Decrease	Increase
YOR179C	-0.746576377461	0.697916061329	Decrease	Increase
YOR180C	-0.610050672907	3.66504275018	Decrease	Increase
YOR181W	0.470155712029	0.0517856721127	Increase	Increase
YOR183W	0.115807947646	0.76856172637	Increase	Increase
YOR184W	0.570537416365	-0.372892086389	Increase	Decrease
YOR185C	-1.70347591396	-0.599228639346	Decrease	Decrease
YOR186W	-1.14312935147	1.2217565669	Decrease	Increase
YOR187W	0.360664315892	-0.160552882346	Increase	Decrease
YOR188W	0.30260276883	0.0462447938572	Increase	Increase
YOR189W	0.31128602706	-0.239451187335	Increase	Decrease
YOR190W	-1.97425252644	3.24728599891	Decrease	Increase
YOR191W	0.456169733828	-0.5035713078	Increase	Decrease
YOR192C	-0.616506492618	-0.719716317541	Decrease	Decrease
YOR193W	-0.0174180764576	-0.879058063066	Decrease	Decrease
YOR194C	-0.225587452914	0.157555692902	Decrease	Increase
YOR195W	1.11972864147	-1.29864399325	Increase	Decrease
YOR196C	-0.289653256157	0.13842116314	Decrease	Increase
YOR197W	0.54304353746	-0.717860731769	Increase	Decrease
YOR198C	0.7800724077	-0.545828056975	Increase	Decrease
YOR201C	-0.274466217919	0.912868408534	Decrease	Increase
YOR204W	1.82751483659	-1.61708335894	Increase	Decrease
YOR205C	0.14200151403	1.46885701516	Increase	Increase
YOR206W	1.01561365307	-0.00359620662495	Increase	Decrease
YOR207C	1.22097249271	-0.748240324695	Increase	Decrease
YOR208W	0.641700066825	2.69378430796	Increase	Increase
YOR209C	-0.536033090552	-0.301155254524	Decrease	Decrease
YOR210W	1.06083555122	0.65103710289	Increase	Increase
YOR211C	0.70563360263	-0.0591146504704	Increase	Decrease
YOR212W	-1.22592191758	-3.27623335151	Decrease	Decrease
